HN_noise_80,HN_noise_75,HN_noise_70,HN_noise_65,HN_noise_60,HN_noise_55,HN_noise_50,HN_noise_45,HN_noise_40,TD_noise_80,TD_noise_75,TD_noise_70,TD_noise_65,TD_noise_60,TD_noise_55,TD_noise_50,TD_noise_45,TD_noise_40,TN_noise_80,TN_noise_75,TN_noise_70,TN_noise_65,TN_noise_60,TN_noise_55,TN_noise_50,TN_noise_45,TN_noise_40,Accidents,Bars,OldTown,ProtectedBuildings,UrbanDensification,multi_family_houses,single_family_houses,Community_Endowments,Endowment_protection_housing,SpecificArrangement,ForestPark,UrbanParks,Infrastructure,PhysicalRemodeling,UrbanRenewal,TechnicalFacilities,RailwaySystem,PortSystem,Transformation(EQUIPMENT),Transformation(PARC),PrivateGreen ,strOri_0,strOri_1,strOri_2,strOri_3,x_coord,y_coord
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.363636363636,0.181818181818,0.0,0.0,0.0,0.454545454545,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.5,0.0,16,4,15269,0,57472,0,0,9289,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4081599490,1461.08258272,0,1181.62338544,431485.016194,4584191.55432
0.0,0.0,0.0,0.0,0.421052631579,0.0,0.0526315789474,0.0,0.526315789474,0.0,0.210526315789,0.0526315789474,0.0,0.210526315789,0.0526315789474,0.210526315789,0.263157894737,0.0,0.0,0.0,0.176470588235,0.0,0.235294117647,0.0588235294118,0.0,0.0588235294118,0.470588235294,20,9,0,0,75624,0,0,7382,0,0,0,0,0,0,0,0,0,0,0,0,0,78.1149430194,2224.64513373,54.7629440708,1917.94469580,428380.018150,4583024.44360
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.363636363636,0.0,0.272727272727,0.0,0.0,0.363636363636,0.0,0.0,0.0,0.0,0.0,0.285714285714,0.214285714286,0.0714285714286,0.0714285714286,0.357142857143,14,5,28156,0,52388,19677,0,23617,426,0,0,1295,0,0,0,0,0,0,0,0,0,157.559528125,1610.57771433,51.8906916950,2874.81156135,429868.775791,4584453.81391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.3,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.0,27,4,6383,0,85467,2073,0,0,0,0,0,5087,257,0,0,0,0,0,0,0,0,89.0656297653,1113.63610648,299.245863087,1344.85682177,431493.835752,4583761.50464
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.857142857143,0.0,0.166666666667,0.5,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.166666666667,0.0,0.166666666667,0.166666666667,31,20,7989,0,0,0,0,26080,0,0,0,17364,0,3440,0,1679,0,0,0,0,0,220.250426283,727.748187471,331.888594843,944.713044166,431227.640903,4580810.58266
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0666666666667,0.4,0.0,0.2,0.0,0.2,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.307692307692,0.230769230769,0.0769230769231,0.0,0.384615384615,25,6,48060,2198,13208,0,0,73842,0,5280,0,1335,0,0,0,0,0,0,0,0,0,516.715897942,1975.17349860,137.693593578,1946.42062054,429061.044294,4584118.51012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.272727272727,0.181818181818,0.0,0.272727272727,0.0,0.272727272727,0.0,0.0,0.0,0.0,0.0833333333333,0.0,0.166666666667,0.166666666667,0.0,0.416666666667,0.166666666667,28,6,33397,0,84394,0,0,57251,0,0,0,13134,1368,0,0,0,0,0,0,0,0,71.4222521851,2019.31948388,242.504542893,2063.09496349,428679.554682,4583568.12387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.5,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25,26,4,0,0,5584,0,0,1602,0,24464,0,4289,0,0,0,0,0,0,0,0,0,672.194612185,845.436915565,184.247519861,1339.55252385,427156.480097,4581486.42534
0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615,0.0,0.961538461538,0.0,0.0,0.222222222222,0.0,0.333333333333,0.0555555555556,0.0,0.388888888889,0.0,0.0,0.0,0.0,0.0,0.130434782609,0.391304347826,0.130434782609,0.0,0.347826086957,15,19,87139,0,0,0,0,10883,0,8421,0,13583,0,0,0,0,0,0,0,0,0,338.673192717,2228.10902180,724.253697203,1649.88978874,430297.013492,4581141.88867
0.0,0.0,0.0,0.0,0.0178571428571,0.0178571428571,0.0357142857143,0.0714285714286,0.857142857143,0.0,0.0,0.0,0.0,0.274509803922,0.352941176471,0.156862745098,0.078431372549,0.137254901961,0.0,0.0,0.0,0.0,0.0178571428571,0.160714285714,0.214285714286,0.25,0.357142857143,6,3,82166,17764,8541,0,0,45402,0,34075,0,67356,0,2291,0,0,0,0,0,0,0,596.237993840,3355.84862352,384.442747517,2758.03213256,431400.748294,4581999.56978
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.357142857143,0.357142857143,0.0,0.0714285714286,0.0714285714286,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.285714285714,0.285714285714,0.0,0.142857142857,0.285714285714,32,1,2320,197,37816,0,0,9561,2507,2168,0,4042,1825,0,0,0,0,0,0,4425,0,330.793400024,2502.86067924,237.858105974,1667.23032753,428851.700239,4584347.51790
0.0,0.0,0.0,0.0,0.0714285714286,0.0571428571429,0.0285714285714,0.0571428571429,0.785714285714,0.0,0.0,0.0,0.0,0.230769230769,0.169230769231,0.4,0.184615384615,0.0153846153846,0.0,0.0,0.0,0.0,0.0579710144928,0.144927536232,0.115942028986,0.144927536232,0.536231884058,10,5,80808,24445,15865,0,0,47547,0,21842,0,54501,6381,2291,141,7000,0,0,0,0,0,309.151605598,3492.76135031,475.993448565,3104.59054986,431423.096036,4581846.30395
0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294118,0.0588235294118,0.882352941176,0.0,0.0833333333333,0.0833333333333,0.0,0.0833333333333,0.25,0.0833333333333,0.416666666667,0.0,0.0,0.0,0.0,0.0,0.0666666666667,0.333333333333,0.133333333333,0.0666666666667,0.4,20,7,0,0,94662,0,0,9045,0,0,0,6306,3421,0,0,0,0,0,0,0,0,792.057171476,506.293198324,903.175278823,1091.15015633,429726.187451,4580690.18203
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.666666666667,0.0,0.0,0.166666666667,0.0,0.166666666667,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.5,0.0,0.166666666667,0.166666666667,0.0,29,4,0,0,17556,29297,22007,5169,0,4130,0,1686,0,0,0,0,0,0,0,0,0,359.976936899,1115.89301307,1156.49932050,1471.96186334,427643.114954,4583517.44688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0588235294118,0.411764705882,0.0,0.176470588235,0.0,0.117647058824,0.235294117647,0.0,0.0,0.0,0.0,0.0,0.285714285714,0.142857142857,0.142857142857,0.0,0.428571428571,15,9,68911,5095,12330,0,0,75931,0,28225,0,3901,0,0,0,0,0,0,0,1237,0,633.685767187,1978.33392842,266.671020766,1796.27388947,429098.042661,4584057.95685
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.545454545455,0.0,0.181818181818,0.0909090909091,0.0909090909091,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.125,0.1875,0.0625,14,1,0,1257,45707,4544,4429,7414,0,24725,0,689,0,0,0,0,0,0,0,635,0,221.786483965,1800.47491308,322.491965168,1842.52464360,429848.054455,4584864.05691
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.166666666667,0.277777777778,0.0,0.111111111111,0.0555555555556,0.222222222222,0.166666666667,0.0,0.0,0.0,0.0833333333333,0.0,0.166666666667,0.333333333333,0.0833333333333,0.0416666666667,0.291666666667,19,6,48934,702,38046,0,0,8600,0,3315,0,32559,0,4822,0,0,0,0,0,0,0,571.603398139,2051.46708636,521.098910873,1911.90886887,431016.985032,4582117.38191
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0833333333333,0.166666666667,0.0,0.25,0.166666666667,0.25,0.0833333333333,0.0,0.0,0.0,0.0,0.0,0.266666666667,0.333333333333,0.0666666666667,0.0,0.333333333333,17,6,0,0,91034,0,0,13850,0,2639,0,2843,0,0,0,0,0,0,0,0,0,142.429975778,1836.13513392,298.123624287,1722.02614330,428297.169625,4583534.41485
0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.0909090909091,0.0454545454545,0.818181818182,0.0,0.0,0.266666666667,0.0,0.266666666667,0.133333333333,0.2,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.388888888889,0.0555555555556,0.166666666667,0.222222222222,17,5,29137,532,36106,0,0,17738,0,7979,0,136402,562,0,0,0,0,0,0,0,0,137.521379603,1867.02991607,622.163786627,1934.61383223,427555.542468,4582209.54015
0.0,0.0,0.0,0.0,0.0,0.0952380952381,0.0,0.0952380952381,0.809523809524,0.0,0.0,0.470588235294,0.0,0.176470588235,0.117647058824,0.117647058824,0.117647058824,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.285714285714,0.0714285714286,0.0,0.5,22,5,0,0,29573,5819,0,1947,0,2048,0,0,0,0,0,0,0,0,0,0,0,403.516129412,2124.77254211,80.5615583617,1821.62069167,430166.041287,4584164.36765
0.0,0.0,0.0,0.0,0.166666666667,0.1,0.0333333333333,0.1,0.6,0.0,0.0714285714286,0.107142857143,0.0,0.285714285714,0.0714285714286,0.0357142857143,0.392857142857,0.0357142857143,0.0,0.0,0.0,0.0,0.307692307692,0.115384615385,0.0769230769231,0.0384615384615,0.461538461538,18,26,91684,3594,0,0,0,18655,0,1945,0,6294,0,0,0,0,0,0,0,1608,0,23.4052199146,2943.09160314,13.6227013983,3277.99865891,429708.326581,4583779.83237
0.0,0.0,0.0,0.0,0.0714285714286,0.0357142857143,0.0357142857143,0.0714285714286,0.785714285714,0.0,0.0,0.05,0.0,0.35,0.15,0.15,0.2,0.1,0.0,0.0,0.0,0.0,0.214285714286,0.178571428571,0.142857142857,0.142857142857,0.321428571429,9,19,97627,1889,0,0,0,11911,0,763,0,1597,0,0,0,0,0,0,0,0,0,2.81032043747,2848.59819376,0,2731.03752115,429683.306026,4584060.13749
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.333333333333,0.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17,5,0,0,0,6874,0,0,903,18917,0,80981,1997,0,0,0,0,0,0,0,0,386.141231466,711.987338776,1532.13322269,292.923840170,427703.090266,4582627.82508
0.0,0.0,0.0,0.0,0.0,0.0454545454545,0.0454545454545,0.0454545454545,0.863636363636,0.0,0.0588235294118,0.0,0.0,0.235294117647,0.176470588235,0.0588235294118,0.352941176471,0.117647058824,0.0,0.0,0.0434782608696,0.0,0.304347826087,0.0,0.130434782609,0.0869565217391,0.434782608696,19,21,84875,0,0,0,0,34373,0,0,0,12036,0,0,0,0,0,6336,2320,0,0,255.756197625,2895.49225060,436.630145138,2095.11685839,430690.771465,4581634.35579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28125,0.0,0.3125,0.1875,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.212121212121,0.242424242424,0.212121212121,0.0606060606061,0.272727272727,19,25,93570,9331,199,0,0,18885,0,2009,0,16622,680,0,0,0,0,0,0,11227,0,0,2395.74607964,8.78401445998,3215.83208688,429916.274688,4583640.19958
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0333333333333,0.0,0.0,0.266666666667,0.266666666667,0.133333333333,0.2,0.1,0.0,0.0,0.0,0.0,0.0277777777778,0.277777777778,0.277777777778,0.0833333333333,0.333333333333,10,5,53208,702,29370,0,0,73226,0,15552,0,42636,0,4822,0,0,0,0,0,0,0,372.667328745,3224.14119295,347.243079881,2703.44600347,431240.845300,4582015.82440
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0769230769231,0.230769230769,0.0,0.384615384615,0.0,0.230769230769,0.0769230769231,0.0,0.0,0.0,0.0,0.0,0.3125,0.1875,0.125,0.125,0.25,32,25,54997,2880,29409,0,0,2259,664,19759,0,710,0,0,0,0,0,0,0,0,0,109.896281404,2164.29173753,392.840419411,1802.86627813,429338.762438,4583212.67994
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.0,0.25,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.357142857143,0.214285714286,0.0,0.0714285714286,0.357142857143,23,4,0,0,24736,0,0,48470,0,319,0,2294,0,0,0,0,0,0,0,0,0,1033.17695635,751.223239322,905.652935973,1348.97963327,427357.251674,4581574.77282
0.0,0.0,0.0,0.0,0.0909090909091,0.0909090909091,0.181818181818,0.0909090909091,0.545454545455,0.0,0.416666666667,0.166666666667,0.0,0.0,0.0833333333333,0.333333333333,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.111111111111,0.555555555556,0.0,35,30,0,0,51059,8709,0,763,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6499358338,1810.61786776,548.670033139,1351.37846364,428922.243603,4582737.58408
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.230769230769,0.0,0.0,0.538461538462,0.0769230769231,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.153846153846,0.384615384615,0.0,0.153846153846,0.307692307692,14,20,60805,0,43117,0,0,15733,0,4219,0,3530,0,0,0,0,0,0,0,0,0,315.795761944,1775.34666847,532.990136841,1436.38563511,430322.847604,4580897.32172
0.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0454545454545,0.0454545454545,0.818181818182,0.0,0.210526315789,0.421052631579,0.0,0.157894736842,0.0526315789474,0.105263157895,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.272727272727,0.181818181818,0.272727272727,0.0909090909091,0.181818181818,39,14,64821,0,35252,0,0,9402,436,0,0,1296,465,0,0,0,0,0,0,0,0,198.237266076,2804.21878691,175.121439302,1985.89538147,429088.606242,4583578.56707
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0769230769231,0.230769230769,0.0,0.461538461538,0.0,0.0769230769231,0.153846153846,0.0,0.0,0.0,0.0,0.0,0.25,0.1875,0.0625,0.25,0.25,28,9,36010,0,93406,0,0,45387,0,275,0,13532,4205,0,0,0,0,0,0,0,0,71.4222521851,2366.63655640,294.106006514,2171.23438185,428748.984889,4583491.34042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,0,0,0,0,0,0,0,11216,0,4108,4599,0,0,0,0,0,0,0,0,920.113053275,296.908864546,1115.30701636,118.885499282,427052.613498,4582257.37570
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.047619047619,0.0,0.238095238095,0.190476190476,0.0952380952381,0.333333333333,0.0952380952381,0.0,0.0,0.0,0.0,0.030303030303,0.424242424242,0.151515151515,0.030303030303,0.363636363636,12,3,40674,702,31417,0,0,11193,0,1114,0,32062,0,12686,0,0,0,0,0,0,0,440.592810843,2280.94708518,325.868846933,2315.24520979,431151.003414,4582121.20625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.181818181818,0.363636363636,0.0,0.0,0.0,0.454545454545,0.0,0.0,0.0,0.0,0.285714285714,0.0,0.0,0.0,0.0,0.714285714286,0.0,33,10,0,0,38127,8263,0,2418,0,13001,0,1472,0,0,0,0,0,0,3934,1045,0,919.914793458,781.105863446,1028.28124376,765.502334997,428448.973555,4582499.56520
0.0,0.0,0.0909090909091,0.0,0.333333333333,0.0606060606061,0.121212121212,0.030303030303,0.363636363636,0.0,0.030303030303,0.151515151515,0.0,0.393939393939,0.0,0.0606060606061,0.363636363636,0.0,0.0,0.0,0.193548387097,0.0,0.290322580645,0.0645161290323,0.0645161290323,0.0322580645161,0.354838709677,10,26,108018,0,0,0,0,40769,0,12714,0,1740,0,0,0,0,0,0,0,0,0,23.4052199146,3170.70397649,18.0432919963,3207.33949013,429590.562476,4583766.92661
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3125,0.0,0.375,0.0625,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.235294117647,0.235294117647,0.117647058824,0.117647058824,0.294117647059,15,13,73890,5095,8664,0,0,74489,0,25614,0,3028,0,0,0,0,0,0,0,0,0,633.685767187,1965.99692158,266.671020766,2024.49239098,429132.680219,4583998.85529
0.0,0.0,0.0,0.0,0.0384615384615,0.0,0.0384615384615,0.0384615384615,0.884615384615,0.0,0.315789473684,0.421052631579,0.0,0.0,0.0,0.210526315789,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.4,0.266666666667,0.0,0.0666666666667,0.266666666667,28,3,83669,0,101807,0,0,15109,436,1768,0,426,0,0,0,0,0,0,0,4628,0,461.096677179,2109.89127102,243.311579173,1969.14599194,428979.965280,4583704.60167
0.0,0.0,0.0,0.0,0.0625,0.0625,0.03125,0.015625,0.828125,0.0,0.0701754385965,0.140350877193,0.0,0.157894736842,0.245614035088,0.210526315789,0.175438596491,0.0,0.0,0.0,0.0526315789474,0.0,0.0526315789474,0.228070175439,0.0350877192982,0.122807017544,0.508771929825,11,23,87870,10172,9015,0,0,63587,0,2660,0,37943,10200,2290,141,0,0,0,0,0,0,295.654657143,3917.96682479,435.334102152,3584.33998775,431324.790724,4581625.49159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0526315789474,0.131578947368,0.0,0.368421052632,0.184210526316,0.0789473684211,0.131578947368,0.0526315789474,0.0,0.0,0.025,0.0,0.15,0.175,0.05,0.125,0.475,10,11,69001,0,32234,0,0,95772,0,1114,0,31721,6476,4822,0,0,0,42,0,0,0,779.677920952,2811.35853423,585.363336703,2898.46642660,431099.301016,4581799.06040
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0967741935484,0.0967741935484,0.0,0.193548387097,0.161290322581,0.161290322581,0.258064516129,0.0322580645161,0.0,0.0,0.0526315789474,0.0,0.105263157895,0.236842105263,0.210526315789,0.0263157894737,0.368421052632,10,5,68848,702,41824,0,0,77491,0,15552,0,18154,0,4822,0,0,0,0,0,0,0,510.495197130,2987.48706746,443.731242658,2745.64907423,431190.611576,4581969.79503
0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391,0.0434782608696,0.869565217391,0.0,0.111111111111,0.0,0.0,0.555555555556,0.111111111111,0.0555555555556,0.111111111111,0.0555555555556,0.0,0.0,0.0,0.0,0.142857142857,0.47619047619,0.0,0.047619047619,0.333333333333,11,21,76031,0,17537,0,0,14611,0,4219,0,4332,0,0,0,0,0,0,0,0,0,168.653411507,1790.23938750,455.113621885,2012.35503397,430391.064153,4580944.13953
0.0,0.0,0.0,0.0,0.0,0.0,0.0217391304348,0.0,0.978260869565,0.0,0.0714285714286,0.119047619048,0.0,0.238095238095,0.166666666667,0.309523809524,0.0952380952381,0.0,0.0,0.0,0.047619047619,0.0,0.0952380952381,0.119047619048,0.190476190476,0.047619047619,0.5,12,5,76395,10172,31340,0,0,78019,0,18835,0,14972,6381,7114,141,0,0,42,0,0,0,379.563107190,3274.86455596,422.991058296,3343.64919976,431228.135245,4581855.71379
0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.85,0.0,0.0,0.133333333333,0.0,0.4,0.266666666667,0.0666666666667,0.133333333333,0.0,0.0,0.0,0.0,0.0,0.277777777778,0.388888888889,0.111111111111,0.0,0.222222222222,22,37,53384,0,0,0,0,43570,0,25929,0,30618,0,0,0,235,0,0,0,0,0,535.957585518,1070.96045522,1304.28563921,1201.56890112,430950.507115,4580907.86555
0.0,0.0,0.0,0.0,0.046875,0.03125,0.046875,0.03125,0.84375,0.0,0.0508474576271,0.118644067797,0.0,0.169491525424,0.237288135593,0.28813559322,0.135593220339,0.0,0.0,0.0,0.0350877192982,0.0,0.0175438596491,0.210526315789,0.105263157895,0.0877192982456,0.543859649123,11,11,78323,15869,21247,0,0,90322,0,20314,0,9955,6381,2291,141,0,0,0,0,0,0,390.114807460,3352.44108401,437.099284680,3507.12912864,431303.159264,4581785.77341
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.4,0.2,0.0,0.0,39,1,0,0,6696,109074,9617,0,0,5301,0,2788,0,0,0,0,0,0,0,0,0,187.239551328,1916.06141382,701.039486352,2201.02469965,427534.188107,4583109.50342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.285714285714,0.357142857143,0.285714285714,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.266666666667,0.4,0.133333333333,4,1,0,0,53909,0,1822,2034,0,0,0,9269,0,0,0,0,0,0,0,0,0,784.947100963,1539.55506540,460.631029084,931.807347350,428945.062256,4584886.76862
0.0,0.0,0.0,0.0,0.153846153846,0.0384615384615,0.0,0.0769230769231,0.730769230769,0.0,0.0,0.333333333333,0.0,0.111111111111,0.0555555555556,0.0555555555556,0.166666666667,0.277777777778,0.0,0.0,0.0,0.0,0.478260869565,0.0434782608696,0.0434782608696,0.0869565217391,0.347826086957,14,25,65777,0,0,0,0,48591,0,3845,0,61044,0,0,0,0,0,0,0,0,0,47.0026956700,2573.16663923,182.485761536,2016.36999255,430460.691265,4581566.97332
0.0,0.0,0.0,0.0,0.0526315789474,0.0,0.105263157895,0.0526315789474,0.789473684211,0.0,0.2,0.133333333333,0.0,0.2,0.0,0.466666666667,0.0,0.0,0.0,0.0,0.117647058824,0.0,0.235294117647,0.176470588235,0.0588235294118,0.176470588235,0.235294117647,23,9,0,0,117225,0,0,18154,0,0,0,458,4697,0,0,0,0,0,0,0,0,88.6930306335,1814.71918059,116.170671303,1907.31524900,428434.736662,4583386.80792
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0625,0.1875,0.375,0.0,0.125,0.0625,0.1875,0.0,0.0,0.0,0.0,0.266666666667,0.0,0.2,0.133333333333,0.0,0.4,0.0,40,11,2728,0,35308,0,0,13855,0,0,0,140,0,0,0,0,0,0,0,0,0,0,1949.87399206,0,1758.70656573,430500.440112,4583033.93735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.166666666667,0.25,0.0,0.0,0.0,0.583333333333,0.0,0.0,0.0,0.0,0.153846153846,0.0,0.153846153846,0.0769230769231,0.0769230769231,0.230769230769,0.307692307692,31,5,15269,0,106430,0,0,23371,0,0,0,0,0,0,0,0,0,0,0,0,0,70.6167383453,1731.67815016,0,1798.86634646,431343.903033,4584220.89334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03125,0.0,0.40625,0.15625,0.0625,0.25,0.09375,0.0,0.0,0.0,0.0,0.1875,0.291666666667,0.0208333333333,0.125,0.375,10,13,69467,0,22417,0,0,77550,0,0,0,33422,95,0,0,0,0,2615,0,0,0,917.522808939,2191.14360019,716.568040721,2252.42412283,430981.550361,4581804.91015
0.0,0.0,0.130434782609,0.0,0.0,0.0,0.130434782609,0.130434782609,0.608695652174,0.0,0.0,0.294117647059,0.0,0.352941176471,0.235294117647,0.0,0.117647058824,0.0,0.0,0.0,0.136363636364,0.0,0.227272727273,0.181818181818,0.0909090909091,0.181818181818,0.181818181818,24,37,58859,0,0,0,0,29298,0,438,0,22027,800,0,0,1840,37763,0,1274,0,0,79.9225593279,2670.19635697,133.776735729,2132.86154934,431219.578016,4581109.51065
0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.9,0.0,0.0,0.210526315789,0.0,0.315789473684,0.263157894737,0.0,0.157894736842,0.0526315789474,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.1875,0.3125,19,4,30851,0,34588,0,0,35784,0,0,0,563,8361,0,0,0,0,0,197,0,0,1756.59899072,330.442586246,1004.03319253,336.989418050,427881.599383,4580618.97330
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.133333333333,0.266666666667,0.0,0.333333333333,0.0666666666667,0.133333333333,0.0,0.0666666666667,0.0,0.0,0.0,0.0,0.230769230769,0.153846153846,0.230769230769,0.0,0.384615384615,32,1,0,0,82121,16160,0,9805,0,6890,0,0,18480,0,0,0,0,0,0,0,0,0,2059.15709514,10.7263600156,1743.19009081,430703.878385,4584609.13493
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.114285714286,0.142857142857,0.0,0.285714285714,0.0857142857143,0.228571428571,0.142857142857,0.0,0.0,0.0,0.0681818181818,0.0,0.204545454545,0.25,0.0681818181818,0.0909090909091,0.318181818182,11,7,53816,0,38464,0,0,85715,0,3674,0,30068,6381,4822,0,0,0,42,0,0,0,571.938708745,2567.64592944,552.247671829,2693.51499353,431105.955973,4581894.01487
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0588235294118,0.352941176471,0.0,0.235294117647,0.0588235294118,0.0588235294118,0.235294117647,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.2,0.05,0.3,31,27,71118,1838,30254,0,0,226,1181,14947,0,1580,0,0,0,0,0,0,0,0,0,55.6535925633,2563.91200926,220.817788781,2303.58858878,429320.951079,4583330.89615
0.0,0.0,0.0,0.0,0.0,0.0384615384615,0.0384615384615,0.0384615384615,0.884615384615,0.0,0.0526315789474,0.105263157895,0.0,0.263157894737,0.157894736842,0.0,0.210526315789,0.210526315789,0.0,0.0,0.037037037037,0.0,0.407407407407,0.037037037037,0.148148148148,0.037037037037,0.333333333333,14,27,72665,0,0,0,0,52458,0,0,0,18185,0,0,0,0,0,6141,2320,0,0,128.128261592,2740.48699795,418.687126704,2068.83865102,430646.116956,4581590.03079
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0555555555556,0.166666666667,0.0,0.277777777778,0.0555555555556,0.333333333333,0.111111111111,0.0,0.0,0.0,0.05,0.0,0.25,0.15,0.15,0.15,0.25,31,6,0,0,132950,0,0,7983,0,0,0,1643,0,0,0,0,0,0,0,0,0,199.621458537,2275.33940229,227.527479362,2128.70159445,427891.073179,4583841.94788
0.0,0.0,0.0,0.0,0.0172413793103,0.0344827586207,0.0172413793103,0.0172413793103,0.913793103448,0.0,0.0,0.0434782608696,0.0,0.282608695652,0.173913043478,0.217391304348,0.282608695652,0.0,0.0,0.0,0.0,0.0,0.0535714285714,0.267857142857,0.0892857142857,0.125,0.464285714286,9,29,99550,0,4650,0,0,69402,0,604,0,21583,4620,0,0,646,0,0,0,0,0,316.602056881,3697.35562925,484.268010489,3253.60584469,431375.421802,4581458.59807
